                                                            ZZ203S       0636150081450009845251223475                                                      20161129               
                                                            203B S       0275665035295004266250530150                                                      20161129               
9999900000NON-METRO                                         203B S01370000275665035295004266250530150AK013ALASKA                    ALEUTIANS EAST 201611292017010102140002013    
9999900000NON-METRO                                         203B H02390000385250049320005961500740850AK016ALASKA                    ALEUTIANS WEST 201611292014010103350002013    
1126000000ANCHORAGE, AK                                     203B H03450000396750050790006139500763000AK020ALASKA                    ANCHORAGE MUNIC201611292017010103450002016    
9999900000NON-METRO                                         203B S02070000275665035295004266250530150AK050ALASKA                    BETHEL CENSUS A201611292017010102080002015    
9999900000NON-METRO                                         203B H02290000313950040190004858000603750AK060ALASKA                    BRISTOL BAY BOR201611292016010102730002015    
9999900000NON-METRO                                         203B H02190000297850038130004609000572800AK068ALASKA                    DENALI BOROUGH 201611292014010102590002013    
9999900000NON-METRO                                         203B S02220000275665035295004266250530150AK070ALASKA                    DILLINGHAM CENS201611292017010102220002016    
2182000000FAIRBANKS, AK                                     203B S02310000275665035295004266250530150AK090ALASKA                    FAIRBANKS NORTH201611292017010102390002013    
9999900000NON-METRO                                         203B H01690000284050036360004395500546250AK100ALASKA                    HAINES BOROUGH 201611292013010102470002012    
9999900000NON-METRO                                         203B H02450000281750036070004360000541800AK105ALASKA                    HOONAH-ANGOON C201611292017010102450002016    
2794000000JUNEAU, AK                                        203B H03700000425500054470006584500818250AK110ALASKA                    JUNEAU CITY AND201611292017010103700002016    
9999900000NON-METRO                                         203B S02190000275665035295004266250530150AK122ALASKA                    KENAI PENINSULA201611292017010102190002016    
2854000000KETCHIKAN, AK                                     203B H02830000325450041660005036000625850AK130ALASKA                    KETCHIKAN GATEW201611292017010102830002016    
9999900000NON-METRO                                         203B H03200000381800048875005908000734250AK150ALASKA                    KODIAK ISLAND B201611292014010103320002013    
9999900000NON-METRO                                         203B S01340000275665035295004266250530150AK158ALASKA                    KUSILVAK CENSUS201611212017010101610002013    
9999900000NON-METRO                                         203B S01640000275665035295004266250530150AK164ALASKA                    LAKE AND PENINS201611292017010101640002016    
1126000000ANCHORAGE, AK                                     203B H03450000396750050790006139500763000AK170ALASKA                    MATANUSKA-SUSIT201611292017010103450002016    
9999900000NON-METRO                                         203B H03070000353050045195005463000678950AK180ALASKA                    NOME CENSUS ARE201611292017010103070002016    
9999900000NON-METRO                                         203B H01710000332350042545005143000639150AK185ALASKA                    NORTH SLOPE BOR201611292014010102890002013    
9999900000NON-METRO                                         203B S02040000275665035295004266250530150AK188ALASKA                    NORTHWEST ARCTI201611292017010102040002016    
9999900000NON-METRO                                         203B H02520000332350042545005143000639150AK195ALASKA                    PETERSBURG CENS201611292014010102890002013    
9999900000NON-METRO                                         203B S01820000275665035295004266250530150AK198ALASKA                    PRINCE OF WALES201611292017010102250002013    
9999900000NON-METRO                                         203B H03490000451950057855006993500869150AK220ALASKA                    SITKA CITY AND 201611292015010103930002014    
9999900000NON-METRO                                         203B H03610000415150053145006424000798350AK230ALASKA                    SKAGWAY MUNICIP201611292017010103610002016    
9999900000NON-METRO                                         203B S02280000275665035295004266250530150AK240ALASKA                    SOUTHEAST FAIRB201611292017010102280002016    
9999900000NON-METRO                                         203B H02160000293250037540004537500563950AK261ALASKA                    VALDEZ-CORDOVA 201611292014010102550002013    
9999900000NON-METRO                                         203B H01870000332350042545005143000639150AK275ALASKA                    WRANGELL CITY A201611292014010102890002013    
9999900000NON-METRO                                         203B H01560000420900053880006513000809450AK282ALASKA                    YAKUTAT CITY AN201611292014010103660002013    
9999900000NON-METRO                                         203B S01130000275665035295004266250530150AK290ALASKA                    YUKON-KOYUKUK C201611292017010101170002015    
2454000000GREELEY, CO                                       203B H02800000322000041220004982500619250CO123COLORADO                  WELD           201611292017010102800002016    
9999900000NON-METRO                                         203B S01180000275665035295004266250530150CO125COLORADO                  YUMA           201611292017010101230002015    
1486000000BRIDGEPORT-STAMFORD-NORWALK, CT                   203B H04700000601450076995009307001156650CT001CONNECTICUT               FAIRFIELD      201611292014010105230002011    
2554000000HARTFORD-WEST HARTFORD-EAST HARTFORD, C           203B H02700000353050045195005463000678950CT003CONNECTICUT               HARTFORD       201611292014010102790002008    
4586000000TORRINGTON, CT                                    203B H02390000357650045785005534500687800CT005CONNECTICUT               LITCHFIELD     201611292014010103110002008    
2554000000HARTFORD-WEST HARTFORD-EAST HARTFORD, C           203B H02700000353050045195005463000678950CT007CONNECTICUT               MIDDLESEX      201611292014010102790002008    
3530000000NEW HAVEN-MILFORD, CT                             203B H02400000305900039160004733500588250CT009CONNECTICUT               NEW HAVEN      201611292014010102660002008    
3598000000NORWICH-NEW LONDON, CT                            203B H02270000280600035920004342000539600CT011CONNECTICUT               NEW LONDON     201611292014010102440002008    
2554000000HARTFORD-WEST HARTFORD-EAST HARTFORD, C           203B H02700000353050045195005463000678950CT013CONNECTICUT               TOLLAND        201611292014010102790002008    
4934000000WORCESTER, MA-CT                                  203B H02500000287500036805004449000552900CT015CONNECTICUT               WINDHAM        201611292017010102500002016    
4790047894WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-           203B H07800000636150081450009845251223475DC001DISTRICT OF COLUMBIA      DISTRICT OF COL201611292017010107800002016    
2010000000DOVER, DE                                         203B S02110000275665035295004266250530150DE001DELAWARE                  KENT           201611292017010102200002008    
3798048864PHILADELPHIA-CAMDEN-WILMINGTON, PA-NJ-D           203B H03250000379500048580005872500729800DE003DELAWARE                  NEW CASTLE     201611292014010103300002008    
4154000000SALISBURY, MD-DE                                  203B H02690000316250040485004893500608150DE005DELAWARE                  SUSSEX         201611292014010102750002008    
2354000000GAINESVILLE, FL                                   203B S01720000275665035295004266250530150FL001FLORIDA                   ALACHUA        201611292017010101930002008    
2726000000JACKSONVILLE, FL                                  203B H02870000330050042250005107000634700FL003FLORIDA                   BAKER          201611292017010102870002016    
3746000000PANAMA CITY, FL                                   203B S01600000275665035295004266250530150FL005FLORIDA                   BAY            201611292017010101760002008    
9999900000NON-METRO                                         203B S00700000275665035295004266250530150FL007FLORIDA                   BRADFORD       201611292017010101010002008    
3734000000PALM BAY-MELBOURNE-TITUSVILLE, FL                 203B S01690000275665035295004266250530150FL009FLORIDA                   BREVARD        201611292017010101700002008    
3310022744MIAMI-FORT LAUDERDALE-WEST PALM BEACH,            203B H02850000345000044165005338500663450FL011FLORIDA                   BROWARD        201611292014010103000002008    
9999900000NON-METRO                                         203B S00550000275665035295004266250530150FL013FLORIDA                   CALHOUN        201611292017010100790002009    
3946000000PUNTA GORDA, FL                                   203B S01610000275665035295004266250530150FL015FLORIDA                   CHARLOTTE      201611292017010101630002008    
2614000000HOMOSASSA SPRINGS, FL                             203B S00950000275665035295004266250530150FL017FLORIDA                   CITRUS         201611292017010101350002008    
2726000000JACKSONVILLE, FL                                  203B H02870000330050042250005107000634700FL019FLORIDA                   CLAY           201611292017010102870002016    
3494000000NAPLES-IMMOKALEE-MARCO ISLAND, FL                 203B H03920000450800057710006976000866950FL021FLORIDA                   COLLIER        201611292017010103920002016    
2938000000LAKE CITY, FL                                     203B S00800000275665035295004266250530150FL023FLORIDA                   COLUMBIA       201611292017010101250002009    
1158000000ARCADIA, FL                                       203B S00790000275665035295004266250530150FL027FLORIDA                   DESOTO         201611292017010101100002008    
9999900000NON-METRO                                         203B S00430000275665035295004266250530150FL029FLORIDA                   DIXIE          201611292017010100930002008    
2726000000JACKSONVILLE, FL                                  203B H02870000330050042250005107000634700FL031FLORIDA                   DUVAL          201611292017010102870002016    
3786000000PENSACOLA-FERRY PASS-BRENT, FL                    203B S01800000275665035295004266250530150FL033FLORIDA                   ESCAMBIA       201611292017010101850002008    
1966000000DELTONA-DAYTONA BEACH-ORMOND BEACH, FL            203B S01800000275665035295004266250530150FL035FLORIDA                   FLAGLER        201611292017010101880002009    
9999900000NON-METRO                                         203B S01310000275665035295004266250530150FL037FLORIDA                   FRANKLIN       201611292017010102130002009    
4522000000TALLAHASSEE, FL                                   203B S01670000275665035295004266250530150FL039FLORIDA                   GADSDEN        201611292017010101800002008    
2354000000GAINESVILLE, FL                                   203B S01720000275665035295004266250530150FL041FLORIDA                   GILCHRIST      201611292017010101930002008    
9999900000NON-METRO                                         203B S00650000275665035295004266250530150FL043FLORIDA                   GLADES         201611292017010100860002009    
3746000000PANAMA CITY, FL                                   203B S01600000275665035295004266250530150FL045FLORIDA                   GULF           201611292017010102070002008    
9999900000NON-METRO                                         203B S00520000275665035295004266250530150FL047FLORIDA                   HAMILTON       201611292017010100700002009    
4810000000WAUCHULA, FL                                      203B S00500000275665035295004266250530150FL049FLORIDA                   HARDEE         201611292017010100870002008    
1750000000CLEWISTON, FL                                     203B S00650000275665035295004266250530150FL051FLORIDA                   HENDRY         201611292017010101200002008    
4530000000TAMPA-ST. PETERSBURG-CLEARWATER, FL               203B S02040000275665035295004266250530150FL053FLORIDA                   HERNANDO       201611292017010102040002016    
4270000000SEBRING, FL                                       203B S00900000275665035295004266250530150FL055FLORIDA                   HIGHLANDS      201611292017010101290002008    
4530000000TAMPA-ST. PETERSBURG-CLEARWATER, FL               203B S02040000275665035295004266250530150FL057FLORIDA                   HILLSBOROUGH   201611292017010102040002016    
9999900000NON-METRO                                         203B S00510000275665035295004266250530150FL059FLORIDA                   HOLMES         201611292017010100930002008    
4268000000SEBASTIAN-VERO BEACH, FL                          203B S01950000275665035295004266250530150FL061FLORIDA                   INDIAN RIVER   201611292017010102050002008    
9999900000NON-METRO                                         203B S00700000275665035295004266250530150FL063FLORIDA                   JACKSON        201611292017010101100002008    
4522000000TALLAHASSEE, FL                                   203B S01670000275665035295004266250530150FL065FLORIDA                   JEFFERSON      201611292017010101800002008    
9999900000NON-METRO                                         203B S00450000275665035295004266250530150FL067FLORIDA                   LAFAYETTE      201611292017010100970002009    
3674000000ORLANDO-KISSIMMEE-SANFORD, FL                     203B H02410000277150035480004288500532950FL069FLORIDA                   LAKE           201611292017010102410002016    
1598000000CAPE CORAL-FORT MYERS, FL                         203B S02040000275665035295004266250530150FL071FLORIDA                   LEE            201611292017010102040002016    
4522000000TALLAHASSEE, FL                                   203B S01670000275665035295004266250530150FL073FLORIDA                   LEON           201611292017010101800002008    
9999900000NON-METRO                                         203B S00610000275665035295004266250530150FL075FLORIDA                   LEVY           201611292017010100900002008    
9999900000NON-METRO                                         203B S00360000275665035295004266250530150FL077FLORIDA                   LIBERTY        201611292017010101000002008    
9999900000NON-METRO                                         203B S00480000275665035295004266250530150FL079FLORIDA                   MADISON        201611292017010100950002009    
3584000000NORTH PORT-SARASOTA-BRADENTON, FL                 203B H02500000287500036805004449000552900FL081FLORIDA                   MANATEE        201611292017010102500002016    
3610000000OCALA, FL                                         203B S01150000275665035295004266250530150FL083FLORIDA                   MARION         201611292017010101510002008    
3894000000PORT ST. LUCIE, FL                                203B H02600000316250040485004893500608150FL085FLORIDA                   MARTIN         201611292014010102750002008    
3310033124MIAMI-FORT LAUDERDALE-WEST PALM BEACH,            203B H02850000345000044165005338500663450FL086FLORIDA                   MIAMI-DADE     201611292014010103000002008    
2858000000KEY WEST, FL                                      203B H04240000529000067720008186001017300FL087FLORIDA                   MONROE         201611292014010104600002008    
2726000000JACKSONVILLE, FL                                  203B H02870000330050042250005107000634700FL089FLORIDA                   NASSAU         201611292017010102870002016    
1888000000CRESTVIEW-FORT WALTON BEACH-DESTIN, FL            203B H02970000341550043725005285000656800FL091FLORIDA                   OKALOOSA       201611292017010102970002016    
3638000000OKEECHOBEE, FL                                    203B S00600000275665035295004266250530150FL093FLORIDA                   OKEECHOBEE     201611292017010101100002008    
3674000000ORLANDO-KISSIMMEE-SANFORD, FL                     203B H02410000277150035480004288500532950FL095FLORIDA                   ORANGE         201611292017010102410002016    
3674000000ORLANDO-KISSIMMEE-SANFORD, FL                     203B H02410000277150035480004288500532950FL097FLORIDA                   OSCEOLA        201611292017010102410002016    
3310048424MIAMI-FORT LAUDERDALE-WEST PALM BEACH,            203B H02850000345000044165005338500663450FL099FLORIDA                   PALM BEACH     201611292014010103000002008    
4530000000TAMPA-ST. PETERSBURG-CLEARWATER, FL               203B S02040000275665035295004266250530150FL101FLORIDA                   PASCO          201611292017010102040002016    
4530000000TAMPA-ST. PETERSBURG-CLEARWATER, FL               203B S02040000275665035295004266250530150FL103FLORIDA                   PINELLAS       201611292017010102040002016    
2946000000LAKELAND-WINTER HAVEN, FL                         203B S01500000275665035295004266250530150FL105FLORIDA                   POLK           201611292017010101650002008    
3726000000PALATKA, FL                                       203B S00490000275665035295004266250530150FL107FLORIDA                   PUTNAM         201611292017010100960002008    
2726000000JACKSONVILLE, FL                                  203B H02870000330050042250005107000634700FL109FLORIDA                   ST. JOHNS      201611292017010102870002016    
3894000000PORT ST. LUCIE, FL                                203B H02600000316250040485004893500608150FL111FLORIDA                   ST. LUCIE      201611292014010102750002008    
3786000000PENSACOLA-FERRY PASS-BRENT, FL                    203B S01800000275665035295004266250530150FL113FLORIDA                   SANTA ROSA     201611292017010101850002008    
3584000000NORTH PORT-SARASOTA-BRADENTON, FL                 203B H02500000287500036805004449000552900FL115FLORIDA                   SARASOTA       201611292017010102500002016    
3674000000ORLANDO-KISSIMMEE-SANFORD, FL                     203B H02410000277150035480004288500532950FL117FLORIDA                   SEMINOLE       201611292017010102410002016    
4554000000THE VILLAGES, FL                                  203B H02490000287500036805004449000552900FL119FLORIDA                   SUMTER         201611292016010102500002015    
9999900000NON-METRO                                         203B S00560000275665035295004266250530150FL121FLORIDA                   SUWANNEE       201611292017010101160002008    
9999900000NON-METRO                                         203B S00550000275665035295004266250530150FL123FLORIDA                   TAYLOR         201611292017010100830002009    
9999900000NON-METRO                                         203B S00680000275665035295004266250530150FL125FLORIDA                   UNION          201611292017010101300002009    
1966000000DELTONA-DAYTONA BEACH-ORMOND BEACH, FL            203B S01800000275665035295004266250530150FL127FLORIDA                   VOLUSIA        201611292017010101880002009    
4522000000TALLAHASSEE, FL                                   203B S01670000275665035295004266250530150FL129FLORIDA                   WAKULLA        201611292017010101800002008    
1888000000CRESTVIEW-FORT WALTON BEACH-DESTIN, FL            203B H02970000341550043725005285000656800FL131FLORIDA                   WALTON         201611292017010102970002016    
9999900000NON-METRO                                         203B S00670000275665035295004266250530150FL133FLORIDA                   WASHINGTON     201611292017010101050002008    
9999900000NON-METRO                                         203B S00450000275665035295004266250530150GA001GEORGIA                   APPLING        201611292017010101230002009    
9999900000NON-METRO                                         203B S00150000275665035295004266250530150GA003GEORGIA                   ATKINSON       201611292016112901250002008    
9999900000NON-METRO                                         203B S00380000275665035295004266250530150GA005GEORGIA                   BACON          201611292017010100810002008    
1050000000ALBANY, GA                                        203B S01430000275665035295004266250530150GA007GEORGIA                   BAKER          201611292017010101910002008    
3330000000MILLEDGEVILLE, GA                                 203B S01050000275665035295004266250530150GA009GEORGIA                   BALDWIN        201611292017010101660002008    
9999900000NON-METRO                                         203B S01170000275665035295004266250530150GA011GEORGIA                   BANKS          201611292017010101300002009    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA013GEORGIA                   BARROW         201611292017010103120002016    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA015GEORGIA                   BARTOW         201611292017010103120002016    
2234000000FITZGERALD, GA                                    203B S00500000275665035295004266250530150GA017GEORGIA                   BEN HILL       201611292017010101010002008    
9999900000NON-METRO                                         203B S00480000275665035295004266250530150GA019GEORGIA                   BERRIEN        201611292017010101260002008    
3142000000MACON, GA                                         203B S01110000275665035295004266250530150GA021GEORGIA                   BIBB           201611292017010101780002010    
9999900000NON-METRO                                         203B S00650000275665035295004266250530150GA023GEORGIA                   BLECKLEY       201611292017010101210002008    
1526000000BRUNSWICK, GA                                     203B S02090000275665035295004266250530150GA025GEORGIA                   BRANTLEY       201611292017010102090002016    
4666000000VALDOSTA, GA                                      203B S01250000275665035295004266250530150GA027GEORGIA                   BROOKS         201611292017010101590002008    
4234000000SAVANNAH, GA                                      203B S02280000275665035295004266250530150GA029GEORGIA                   BRYAN          201611292017010102280002016    
4434000000STATESBORO, GA                                    203B S01290000275665035295004266250530150GA031GEORGIA                   BULLOCH        201611292017010101400002008    
1226000000AUGUSTA-RICHMOND , GA-SC                          203B S01780000275665035295004266250530150GA033GEORGIA                   BURKE          201611292017010101850002015    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA035GEORGIA                   BUTTS          201611292017010103120002016    
9999900000NON-METRO                                         203B S00450000275665035295004266250530150GA037GEORGIA                   CALHOUN        201611292017010100780002009    
4122000000ST. MARYS, GA                                     203B S01300000275665035295004266250530150GA039GEORGIA                   CAMDEN         201611292017010101490002009    
9999900000NON-METRO                                         203B S00530000275665035295004266250530150GA043GEORGIA                   CANDLER        201611292017010100900002008    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA045GEORGIA                   CARROLL        201611292017010103120002016    
1686000000CHATTANOOGA, TN-GA                                203B S01690000275665035295004266250530150GA047GEORGIA                   CATOOSA        201611292017010101690002016    
9999900000NON-METRO                                         203B S00610000275665035295004266250530150GA049GEORGIA                   CHARLTON       201611292017010101130002008    
4234000000SAVANNAH, GA                                      203B S02280000275665035295004266250530150GA051GEORGIA                   CHATHAM        201611292017010102280002016    
1798000000COLUMBUS, GA-AL                                   203B H01870000289800037100004484500557300GA053GEORGIA                   CHATTAHOOCHEE  201611292010010102520002009    
4490000000SUMMERVILLE, GA                                   203B S00510000275665035295004266250530150GA055GEORGIA                   CHATTOOGA      201611292017010101240002009    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA057GEORGIA                   CHEROKEE       201611292017010103120002016    
1202000000ATHENS-CLARKE , GA                                203B H02640000320850041075004965000617000GA059GEORGIA                   CLARKE         201611292014010102790002009    
9999900000NON-METRO                                         203B S00490000275665035295004266250530150GA061GEORGIA                   CLAY           201611292017010101120002008    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA063GEORGIA                   CLAYTON        201611292017010103120002016    
9999900000NON-METRO                                         203B S00400000275665035295004266250530150GA065GEORGIA                   CLINCH         201611292017010101220002008    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA067GEORGIA                   COBB           201611292017010103120002016    
2006000000DOUGLAS, GA                                       203B S00670000275665035295004266250530150GA069GEORGIA                   COFFEE         201611292017010101250002008    
3422000000MOULTRIE, GA                                      203B S00560000275665035295004266250530150GA071GEORGIA                   COLQUITT       201611292017010101090002008    
1226000000AUGUSTA-RICHMOND , GA-SC                          203B S01780000275665035295004266250530150GA073GEORGIA                   COLUMBIA       201611292017010101850002015    
9999900000NON-METRO                                         203B S00580000275665035295004266250530150GA075GEORGIA                   COOK           201611292017010100870002008    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA077GEORGIA                   COWETA         201611292017010103120002016    
3142000000MACON, GA                                         203B S01110000275665035295004266250530150GA079GEORGIA                   CRAWFORD       201611292017010101780002010    
1838000000CORDELE, GA                                       203B S00810000275665035295004266250530150GA081GEORGIA                   CRISP          201611292017010101190002010    
1686000000CHATTANOOGA, TN-GA                                203B S01690000275665035295004266250530150GA083GEORGIA                   DADE           201611292017010101690002016    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA085GEORGIA                   DAWSON         201611292017010103120002016    
1246000000BAINBRIDGE, GA                                    203B S00760000275665035295004266250530150GA087GEORGIA                   DECATUR        201611292017010101310002008    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA089GEORGIA                   DEKALB         201611292017010103120002016    
9999900000NON-METRO                                         203B S00500000275665035295004266250530150GA091GEORGIA                   DODGE          201611292017010100900002008    
9999900000NON-METRO                                         203B S00690000275665035295004266250530150GA093GEORGIA                   DOOLY          201611292017010100890002008    
1050000000ALBANY, GA                                        203B S01430000275665035295004266250530150GA095GEORGIA                   DOUGHERTY      201611292017010101910002008    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA097GEORGIA                   DOUGLAS        201611292017010103120002016    
9999900000NON-METRO                                         203B S00530000275665035295004266250530150GA099GEORGIA                   EARLY          201611292017010100990002008    
4666000000VALDOSTA, GA                                      203B S01250000275665035295004266250530150GA101GEORGIA                   ECHOLS         201611292017010101590002008    
4234000000SAVANNAH, GA                                      203B S02280000275665035295004266250530150GA103GEORGIA                   EFFINGHAM      201611292017010102280002016    
9999900000NON-METRO                                         203B S00700000275665035295004266250530150GA105GEORGIA                   ELBERT         201611292017010101030002008    
9999900000NON-METRO                                         203B S00350000275665035295004266250530150GA107GEORGIA                   EMANUEL        201611292017010100890002008    
9999900000NON-METRO                                         203B S00620000275665035295004266250530150GA109GEORGIA                   EVANS          201611292017010101220002008    
9999900000NON-METRO                                         203B S01630000275665035295004266250530150GA111GEORGIA                   FANNIN         201611292017010102140002009    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA113GEORGIA                   FAYETTE        201611292017010103120002016    
4066000000ROME, GA                                          203B S01040000275665035295004266250530150GA115GEORGIA                   FLOYD          201611292017010101260002008    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA117GEORGIA                   FORSYTH        201611292017010103120002016    
9999900000NON-METRO                                         203B S00880000275665035295004266250530150GA119GEORGIA                   FRANKLIN       201611292017010101200002009    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA121GEORGIA                   FULTON         201611292017010103120002016    
9999900000NON-METRO                                         203B S01180000275665035295004266250530150GA123GEORGIA                   GILMER         201611292017010101760002008    
9999900000NON-METRO                                         203B S00300000275665035295004266250530150GA125GEORGIA                   GLASCOCK       201611292017010100700002008    
1526000000BRUNSWICK, GA                                     203B S02090000275665035295004266250530150GA127GEORGIA                   GLYNN          201611292017010102090002016    
1566000000CALHOUN, GA                                       203B S01100000275665035295004266250530150GA129GEORGIA                   GORDON         201611292017010101280002008    
9999900000NON-METRO                                         203B S00850000275665035295004266250530150GA131GEORGIA                   GRADY          201611292017010101220002008    
9999900000NON-METRO                                         203B H02320000515200065955007972500990800GA133GEORGIA                   GREENE         201611292014010104480002008    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA135GEORGIA                   GWINNETT       201611292017010103120002016    
1846000000CORNELIA, GA                                      203B S01270000275665035295004266250530150GA137GEORGIA                   HABERSHAM      201611292017010101320002008    
2358000000GAINESVILLE, GA                                   203B S01760000275665035295004266250530150GA139GEORGIA                   HALL           201611292017010101820002008    
3330000000MILLEDGEVILLE, GA                                 203B S01050000275665035295004266250530150GA141GEORGIA                   HANCOCK        201611292017010101660002008    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA143GEORGIA                   HARALSON       201611292017010103120002016    
1798000000COLUMBUS, GA-AL                                   203B H01870000289800037100004484500557300GA145GEORGIA                   HARRIS         201611292010010102520002009    
9999900000NON-METRO                                         203B S01250000275665035295004266250530150GA147GEORGIA                   HART           201611292017010101620002008    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA149GEORGIA                   HEARD          201611292017010103120002016    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA151GEORGIA                   HENRY          201611292017010103120002016    
4758000000WARNER ROBINS, GA                                 203B S01350000275665035295004266250530150GA153GEORGIA                   HOUSTON        201611292017010101800002008    
9999900000NON-METRO                                         203B S00600000275665035295004266250530150GA155GEORGIA                   IRWIN          201611292016112901010002008    
2760000000JEFFERSON, GA                                     203B S01700000275665035295004266250530150GA157GEORGIA                   JACKSON        201611292016112901700002016    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA159GEORGIA                   JASPER         201611292017010103120002016    
9999900000NON-METRO                                         203B S00410000275665035295004266250530150GA161GEORGIA                   JEFF DAVIS     201611292017010101100002008    
9999900000NON-METRO                                         203B S00400000275665035295004266250530150GA163GEORGIA                   JEFFERSON      201611292017010100850002009    
9999900000NON-METRO                                         203B S00430000275665035295004266250530150GA165GEORGIA                   JENKINS        201611292017010100710002008    
2014000000DUBLIN, GA                                        203B S00590000275665035295004266250530150GA167GEORGIA                   JOHNSON        201611292017010101340002008    
3142000000MACON, GA                                         203B S01110000275665035295004266250530150GA169GEORGIA                   JONES          201611292017010101780002010    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA171GEORGIA                   LAMAR          201611292017010103120002016    
4666000000VALDOSTA, GA                                      203B S01250000275665035295004266250530150GA173GEORGIA                   LANIER         201611292017010101590002008    
2014000000DUBLIN, GA                                        203B S00590000275665035295004266250530150GA175GEORGIA                   LAURENS        201611292017010101340002008    
1050000000ALBANY, GA                                        203B S01430000275665035295004266250530150GA177GEORGIA                   LEE            201611292017010101910002008    
2598000000HINESVILLE, GA                                    203B S01510000275665035295004266250530150GA179GEORGIA                   LIBERTY        201611292017010101550002009    
1226000000AUGUSTA-RICHMOND , GA-SC                          203B S01780000275665035295004266250530150GA181GEORGIA                   LINCOLN        201611292017010101850002015    
2598000000HINESVILLE, GA                                    203B S01510000275665035295004266250530150GA183GEORGIA                   LONG           201611292017010101550002009    
4666000000VALDOSTA, GA                                      203B S01250000275665035295004266250530150GA185GEORGIA                   LOWNDES        201611292017010101590002008    
9999900000NON-METRO                                         203B S01300000275665035295004266250530150GA187GEORGIA                   LUMPKIN        201611292017010101650002008    
1226000000AUGUSTA-RICHMOND , GA-SC                          203B S01780000275665035295004266250530150GA189GEORGIA                   MCDUFFIE       201611292017010101850002015    
1526000000BRUNSWICK, GA                                     203B S02090000275665035295004266250530150GA191GEORGIA                   MCINTOSH       201611292017010102090002016    
9999900000NON-METRO                                         203B S00410000275665035295004266250530150GA193GEORGIA                   MACON          201611292017010101000002008    
1202000000ATHENS-CLARKE , GA                                203B H02640000320850041075004965000617000GA195GEORGIA                   MADISON        201611292014010102790002009    
1798000000COLUMBUS, GA-AL                                   203B H01870000289800037100004484500557300GA197GEORGIA                   MARION         201611292010010102520002009    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA199GEORGIA                   MERIWETHER     201611292017010103120002016    
9999900000NON-METRO                                         203B S00460000275665035295004266250530150GA201GEORGIA                   MILLER         201611292017010101180002008    
9999900000NON-METRO                                         203B S00430000275665035295004266250530150GA205GEORGIA                   MITCHELL       201611292017010100980002008    
3142000000MACON, GA                                         203B S01110000275665035295004266250530150GA207GEORGIA                   MONROE         201611292017010101780002010    
4708000000VIDALIA, GA                                       203B S00650000275665035295004266250530150GA209GEORGIA                   MONTGOMERY     201611292017010101170002008    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA211GEORGIA                   MORGAN         201611292017010103120002016    
1914000000DALTON, GA                                        203B S01060000275665035295004266250530150GA213GEORGIA                   MURRAY         201611292017010101280002008    
1798000000COLUMBUS, GA-AL                                   203B H01870000289800037100004484500557300GA215GEORGIA                   MUSCOGEE       201611292010010102520002009    
1206000000ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H03120000358800045930005552000690000GA217GEORGIA                   NEWTON         201611292017010103120002016    
1202000000ATHENS-CLARKE , GA                                203B H02640000320850041075004965000617000GA219GEORGIA                   OCONEE         201611292014010102790002009    
